index,ids,artist,genre,name,subgenres,urls,artist_song,photos
5846,5Mt5Q5J5mDFIKs4r2HRQsT,Artie Shaw and His Orchestra,jazz,Frenesi,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Mt5Q5J5mDFIKs4r2HRQsT.mp3,Artie Shaw and His Orchestra - Frenesi,https://tse3.mm.bing.net/th?id=OIP.gcNeUdgqVMv9062a2NEm9AHaFj&pid=Api
5847,5Ojj9lZxV5phnmhxpjnvH5,Count Basie,jazz,Sleepwalker's Serenade,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Ojj9lZxV5phnmhxpjnvH5.mp3,Count Basie - Sleepwalker's Serenade,https://tse1.mm.bing.net/th?id=OIP.EflmR_4G3U1Wg6Jfjct9hQHaHq&pid=Api
5848,5PeknZn3QVsTJIzXag5UFb,Vince Mendoza,jazz,Ao Mar,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5PeknZn3QVsTJIzXag5UFb.mp3,Vince Mendoza - Ao Mar,https://tse2.mm.bing.net/th?id=OIP.slCdvKcndoy-bPou6KLh0QAAAA&pid=Api
5849,5Pmfgocs98Lb3eo2O5ZCvo,Frank Sinatra,jazz,Try a Little Tenderness,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Pmfgocs98Lb3eo2O5ZCvo.mp3,Frank Sinatra - Try a Little Tenderness,https://tse2.mm.bing.net/th?id=OIP.lshNv49WQVr9EO051QAdcAAAAA&pid=Api
5850,5Qrcxc2YPomtX6UB0bwNaf,Sade,jazz,Love Is Stronger Than Pride,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Qrcxc2YPomtX6UB0bwNaf.mp3,Sade - Love Is Stronger Than Pride,https://tse4.mm.bing.net/th?id=OIP.nEdPwbWtnaXDAzcQaw0mfwHaNK&pid=Api
5851,5RVvrM09dZYHMaB2X9oye1,Archie Shepp,jazz,Brotherhood at Ketchaoua,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5RVvrM09dZYHMaB2X9oye1.mp3,Archie Shepp - Brotherhood at Ketchaoua,https://tse3.mm.bing.net/th?id=OIP.0W9bQ1ao4HfqMiGcyil_DQHaEK&pid=Api
5852,5SEiTOjPOmNHDAyv6dfkDT,Cherry Poppin’ Daddies,jazz,Brown Derby Jump,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5SEiTOjPOmNHDAyv6dfkDT.mp3,Cherry Poppin’ Daddies - Brown Derby Jump,https://tse2.mm.bing.net/th?id=OIP.z0aVz89_HpFmXS7kQ2WmTgHaFs&pid=Api
5853,5SaTAsNEqqU9LLApPxD8SA,Nat King Cole,jazz,Rose Room,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5SaTAsNEqqU9LLApPxD8SA.mp3,Nat King Cole - Rose Room,https://tse1.mm.bing.net/th?id=OIP.R_b5mYZ0bLrTeuYyDXG4KgHaHd&pid=Api
5854,5T1AQiBLJsNNXGn68zkdtJ,Lily Wilde And Her Jumpin' Jubilee Orchestra,jazz,Mister Five by Five,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5T1AQiBLJsNNXGn68zkdtJ.mp3,Lily Wilde And Her Jumpin' Jubilee Orchestra - Mister Five by Five,https://tse1.mm.bing.net/th?id=OIP.0tXkpjOk0sDN1_ZR_ukCJwHaFj&pid=Api
5855,5TLObp1kSrfgCZVBIpYGtQ,Astor Piazzolla,jazz,Meditango,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5TLObp1kSrfgCZVBIpYGtQ.mp3,Astor Piazzolla - Meditango,https://tse2.mm.bing.net/th?id=OIP.x51gybFEMyHv7rupGr9dYAAAAA&pid=Api
5856,5UADTVr3WAHtSegXwys1Gc,Django Reinhardt,jazz,Ultrafox,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5UADTVr3WAHtSegXwys1Gc.mp3,Django Reinhardt - Ultrafox,https://tse3.mm.bing.net/th?id=OIP.trz5FqEU78BT9vhGffj0xgHaHg&pid=Api
5857,5UB4M3lUC9lfaMjmHTBrv6,Thundercat,jazz,For Love I Come,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5UB4M3lUC9lfaMjmHTBrv6.mp3,Thundercat - For Love I Come,https://tse4.mm.bing.net/th?id=OIP.7mUs07mqmJa31f7gz4c1EAAAAA&pid=Api
5858,5Ui4up9iLKU5XVXt0ig5nR,Red Stick Ramblers,jazz,Main Street Blues,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Ui4up9iLKU5XVXt0ig5nR.mp3,Red Stick Ramblers - Main Street Blues,https://tse4.mm.bing.net/th?id=OIP.6ZCBZidMFOdja9B-FqcXGgAAAA&pid=Api
5859,5UlRN8hbEtlta3elNi0XNh,Joe Henry,jazz,Dirty Magazine,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5UlRN8hbEtlta3elNi0XNh.mp3,Joe Henry - Dirty Magazine,https://tse4.mm.bing.net/th?id=OIP.l1Cz6LBPRm-sC3fxn0hi1AHaJl&pid=Api
5860,5Vk9x1jYi4PZ9GNwlWjFR2,Caro Emerald,jazz,Stuck,['jazz---soul-jazz' 'jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Vk9x1jYi4PZ9GNwlWjFR2.mp3,Caro Emerald - Stuck,https://tse2.mm.bing.net/th?id=OIP.3gcks8NduOCrR_VjUXoejgHaGN&pid=Api
5861,5WMz5JJQ8ocbjQVaf7DOI9,Manu Dibango,jazz,Miss Cavacha,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5WMz5JJQ8ocbjQVaf7DOI9.mp3,Manu Dibango - Miss Cavacha,https://tse1.mm.bing.net/th?id=OIP.066ei3eTNPMFWhVOgZZtYwAAAA&pid=Api
5862,5Xi4AtLpMbBksCkLnvvS3W,Egberto Gismonti,jazz,Água & Vinho,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Xi4AtLpMbBksCkLnvvS3W.mp3,Egberto Gismonti - Água & Vinho,https://picsum.photos/id/684/640/360
5863,5Y4krH6WP9a5xb1lUd3jC7,Manu Dibango,jazz,Makossa Blow,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5Y4krH6WP9a5xb1lUd3jC7.mp3,Manu Dibango - Makossa Blow,https://tse1.mm.bing.net/th?id=OIP.066ei3eTNPMFWhVOgZZtYwAAAA&pid=Api
5864,5YEHAojkUTEEo8eDZSCKED,Louis Jordan & His Tympany Five,jazz,How 'Bout That?,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5YEHAojkUTEEo8eDZSCKED.mp3,Louis Jordan & His Tympany Five - How 'Bout That?,https://tse4.mm.bing.net/th?id=OIP.4rGUmi_dSQpH6eWbt0-ZhwAAAA&pid=Api
5865,5YtcHwvM9O2BayUOsghqhO,Count Basie,jazz,Whirly-Bird,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5YtcHwvM9O2BayUOsghqhO.mp3,Count Basie - Whirly-Bird,https://tse1.mm.bing.net/th?id=OIP.EflmR_4G3U1Wg6Jfjct9hQHaHq&pid=Api
5866,5ZQdRiUKgfKMe99awHnQa7,Roy Ayers,jazz,For Once In My Life,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5ZQdRiUKgfKMe99awHnQa7.mp3,Roy Ayers - For Once In My Life,https://tse1.mm.bing.net/th?id=OIP.MTmjFQIUxtUKYVuBVILywQHaE7&pid=Api
5867,5ZzdW1PaofHDrhTzftzxmS,Dave Brubeck,jazz,In Your Own Sweet Way,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5ZzdW1PaofHDrhTzftzxmS.mp3,Dave Brubeck - In Your Own Sweet Way,https://tse4.explicit.bing.net/th?id=OIP.g-5UmAQCNhOpYEM0Uo0LNAAAAA&pid=Api
5868,5bCrWrFOYxoAFoW1A8qHk8,Fertile Ground,jazz,Take Me Higher,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5bCrWrFOYxoAFoW1A8qHk8.mp3,Fertile Ground - Take Me Higher,https://tse4.mm.bing.net/th?id=OIP.Z5JVH4pUHUceXHhHn4PTsQHaE8&pid=Api
5869,5bQwhTn6aTxZKFMlzT9fMe,Keb' Mo',jazz,A Better Man,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5bQwhTn6aTxZKFMlzT9fMe.mp3,Keb' Mo' - A Better Man,https://tse1.mm.bing.net/th?id=OIP.eHynQAdjNUuS6M-7UbK-xAHaE8&pid=Api
5870,5bew0ChUvFOO6oPp2vsKNP,Talib Kweli,jazz,Soon the New Day (feat. Norah Jones),['jazz---contemporary jazz' 'jazz---swing' 'rock---pop rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5bew0ChUvFOO6oPp2vsKNP.mp3,Talib Kweli - Soon the New Day (feat. Norah Jones),https://tse3.mm.bing.net/th?id=OIP.xqK3B6f4yK5QjnvphvNjVQHaE8&pid=Api
5871,5cvqByPKCJm2hSntXu3whA,Astor Piazzolla,jazz,Tristango,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5cvqByPKCJm2hSntXu3whA.mp3,Astor Piazzolla - Tristango,https://tse2.mm.bing.net/th?id=OIP.x51gybFEMyHv7rupGr9dYAAAAA&pid=Api
5872,5d5F8PUynWdzMz4Ycp7m3u,Tuck & Patti,jazz,Up From the Skies,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5d5F8PUynWdzMz4Ycp7m3u.mp3,Tuck & Patti - Up From the Skies,https://tse1.mm.bing.net/th?id=OIP.a2ArKkfeOt4nF9rwCxc5gAHaLH&pid=Api
5873,5dGbvMhgMyBGOQXPCBKyEV,Ottmar Liebert & Luna Negra,jazz,Merengue de alegrias (Candy 4 My Soul),['jazz---contemporary jazz' 'latin---flamenco'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5dGbvMhgMyBGOQXPCBKyEV.mp3,Ottmar Liebert & Luna Negra - Merengue de alegrias (Candy 4 My Soul),https://tse4.mm.bing.net/th?id=OIP.0phCdIYsjkZoFFQoSngOhAHaLH&pid=Api
5874,5dsovZ5deMMAEM0DR6nXwD,Billie Holiday,jazz,Our Love Is Here to Stay,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5dsovZ5deMMAEM0DR6nXwD.mp3,Billie Holiday - Our Love Is Here to Stay,https://tse2.explicit.bing.net/th?id=OIP.mftG6oofHoZRql7ZnzFmcAHaHl&pid=Api
5875,5gnX7ITQLMx6UPUTVDn8T6,Allen Toussaint,jazz,Singin' the Blues,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5gnX7ITQLMx6UPUTVDn8T6.mp3,Allen Toussaint - Singin' the Blues,https://tse2.mm.bing.net/th?id=OIP.tM4Ucd4Hqju5C5bD5hZLhAHaNX&pid=Api
5876,5hpT5iEjkZ7vvd2iLWBUN0,Ottmar Liebert & Luna Negra,jazz,Dawn in a New World,['jazz---contemporary jazz' 'latin---flamenco'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5hpT5iEjkZ7vvd2iLWBUN0.mp3,Ottmar Liebert & Luna Negra - Dawn in a New World,https://tse4.mm.bing.net/th?id=OIP.0phCdIYsjkZoFFQoSngOhAHaLH&pid=Api
5877,5i04Jy87RLxoZszJqY3QAN,Michael Bublé,jazz,Cry Me a River,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5i04Jy87RLxoZszJqY3QAN.mp3,Michael Bublé - Cry Me a River,https://tse1.mm.bing.net/th?id=OIP.lnMyiYHpcTe9fGpnkcCRxgAAAA&pid=Api
5878,5iPwWmrRRiAtgmm3WJ8yUm,Billie Holiday,jazz,Mean to Me,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5iPwWmrRRiAtgmm3WJ8yUm.mp3,Billie Holiday - Mean to Me,https://tse2.explicit.bing.net/th?id=OIP.mftG6oofHoZRql7ZnzFmcAHaHl&pid=Api
5879,5is9zAiBG9qu8sbR71lnZp,Jools Holland & Florence Welch,jazz,My Baby Just Cares For Me (from the Hootenanny 2009),['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5is9zAiBG9qu8sbR71lnZp.mp3,Jools Holland & Florence Welch - My Baby Just Cares For Me (from the Hootenanny 2009),https://tse4.mm.bing.net/th?id=OIP.qOSHJQgu4qpbMGLiEk_zKQAAAA&pid=Api
5880,5jNzMCQVkWFyutLxCXi3rS,Naná Vasconcelos & Itamar Assumpção,jazz,Leonor,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5jNzMCQVkWFyutLxCXi3rS.mp3,Naná Vasconcelos & Itamar Assumpção - Leonor,https://tse4.mm.bing.net/th?id=OIP.T2Qz8Vns9u_x55-FyTNLNQHaJP&pid=Api
5881,5jRhMPwtbnqL1Iu2aWSdGC,The Manhattan Transfer,jazz,Route 66,['jazz---contemporary jazz' 'jazz---soul-jazz' 'jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5jRhMPwtbnqL1Iu2aWSdGC.mp3,The Manhattan Transfer - Route 66,https://tse1.mm.bing.net/th?id=OIP.r9G__gLjlAJx5s49zTsmnwAAAA&pid=Api
5882,5kDmua2kCSlgVR0DOxW8cH,Esther Phillips,jazz,Alone Again (Naturally),['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5kDmua2kCSlgVR0DOxW8cH.mp3,Esther Phillips - Alone Again (Naturally),https://tse4.mm.bing.net/th?id=OIP.juUcEmXlpp832wfRQj8c0AHaFj&pid=Api
5883,5lTkn3oBMYT0DQkMAG2n4B,Louis Armstrong,jazz,The Faithful Hussar (live),['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5lTkn3oBMYT0DQkMAG2n4B.mp3,Louis Armstrong - The Faithful Hussar (live),https://tse3.mm.bing.net/th?id=OIP.jgztQgToZEF-JGxM_ix1jgHaJY&pid=Api
5884,5mc9CRd4OAv7rvMb0LfK6H,The Jazz Trio,jazz,My Funny Valentine,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5mc9CRd4OAv7rvMb0LfK6H.mp3,The Jazz Trio - My Funny Valentine,https://tse4.mm.bing.net/th?id=OIP.gMecgQBjg1swd01A6hQvKQHaDg&pid=Api
5885,5njhXZhWNjrSsVAtoV1MHm,Matthew Halsall,jazz,Sailing Out to Sea,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5njhXZhWNjrSsVAtoV1MHm.mp3,Matthew Halsall - Sailing Out to Sea,https://tse3.mm.bing.net/th?id=OIP.CReqwNRT8xzNDyKNkR78ZgHaJP&pid=Api
5886,5qWU60jSHNPJOEKRyirAH2,Richard Galliano,jazz,New York Tango,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5qWU60jSHNPJOEKRyirAH2.mp3,Richard Galliano - New York Tango,https://tse1.mm.bing.net/th?id=OIP.r9EWUXgJhTQqcZRyc4ss3AHaE8&pid=Api
5887,5r8cnleYmzVjuLzVRQXqbW,Michael Bublé,jazz,Put Your Head on My Shoulder,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5r8cnleYmzVjuLzVRQXqbW.mp3,Michael Bublé - Put Your Head on My Shoulder,https://tse1.mm.bing.net/th?id=OIP.lnMyiYHpcTe9fGpnkcCRxgAAAA&pid=Api
5888,5rBUuAPGWc6ldmatX7XpUH,Frank Sinatra,jazz,If You Are But A Dream,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5rBUuAPGWc6ldmatX7XpUH.mp3,Frank Sinatra - If You Are But A Dream,https://tse2.mm.bing.net/th?id=OIP.lshNv49WQVr9EO051QAdcAAAAA&pid=Api
5889,5rYXDN8ZISdEictG4GnrN8,Louis Jordan,jazz,I Want You to Be My Baby,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5rYXDN8ZISdEictG4GnrN8.mp3,Louis Jordan - I Want You to Be My Baby,https://tse3.mm.bing.net/th?id=OIP.mB4VD1--M2pcXfR7MZJ5ygHaH8&pid=Api
5890,5ruoQlRX6NvuhBiU7qZxvR,Ella Fitzgerald,jazz,Satin Doll,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5ruoQlRX6NvuhBiU7qZxvR.mp3,Ella Fitzgerald - Satin Doll,https://tse4.explicit.bing.net/th?id=OIP.NFDzm_-eqnipDaIFcAeWXwHaH1&pid=Api
5891,5sXaGtfw8Yvk5NXockA1es,Django Reinhardt,jazz,Some of These Days,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5sXaGtfw8Yvk5NXockA1es.mp3,Django Reinhardt - Some of These Days,https://tse3.mm.bing.net/th?id=OIP.trz5FqEU78BT9vhGffj0xgHaHg&pid=Api
5892,5sZdHfNP6XLTRVpSIsujWA,Maceo Parker,jazz,Shake Everything You Got,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5sZdHfNP6XLTRVpSIsujWA.mp3,Maceo Parker - Shake Everything You Got,https://tse2.mm.bing.net/th?id=OIP.jXz99QtGWQBPbx-ALBWGpgAAAA&pid=Api
5893,5snEgy8RMnkJZqfwqD6svi,Miles Davis,jazz,Concierto de Aranjuez (adagio),['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5snEgy8RMnkJZqfwqD6svi.mp3,Miles Davis - Concierto de Aranjuez (adagio),https://tse3.explicit.bing.net/th?id=OIP.fr0nVlFOovUpV_DZlwrghwHaHd&pid=Api
5894,5srQWsH0AxsiUFgSGx1xEY,Spade Cooley & His Orchestra,jazz,Three Way Boogie,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5srQWsH0AxsiUFgSGx1xEY.mp3,Spade Cooley & His Orchestra - Three Way Boogie,https://tse3.mm.bing.net/th?id=OIP.NGwzgtl989McehqYu02sZQHaKA&pid=Api
5895,5tlG5SCWKEteq8tOjcbo0g,Billie Holiday,jazz,Until The Real Thing Comes Along,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5tlG5SCWKEteq8tOjcbo0g.mp3,Billie Holiday - Until The Real Thing Comes Along,https://tse2.explicit.bing.net/th?id=OIP.mftG6oofHoZRql7ZnzFmcAHaHl&pid=Api
5896,5u4rwcsTO8YIeF3AE7WwaJ,Nina Simone,jazz,Nobody Knows You When You're Down and Out,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5u4rwcsTO8YIeF3AE7WwaJ.mp3,Nina Simone - Nobody Knows You When You're Down and Out,https://tse1.mm.bing.net/th?id=OIP.-1PA62uPsONpvc_wEpOxSAC4Es&pid=Api
5897,5u87THoJXo4YgI7pxjwaqI,Tiny Bradshaw,jazz,Soft,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5u87THoJXo4YgI7pxjwaqI.mp3,Tiny Bradshaw - Soft,https://tse1.mm.bing.net/th?id=OIP.UdC468XIUBNoV3t9jH8RBAHaE8&pid=Api
5898,5uzxSLPJIwPJUiox8odsFS,Fats Waller,jazz,Buckin' The Dice,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5uzxSLPJIwPJUiox8odsFS.mp3,Fats Waller - Buckin' The Dice,https://tse2.mm.bing.net/th?id=OIP._5UYsDMDt9qXz7wryF8TOgAAAA&pid=Api
5899,5vM8GpI04rVLp7m1gUHDRa,Bob Baldwin,jazz,I Wanna Be Where You Are,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5vM8GpI04rVLp7m1gUHDRa.mp3,Bob Baldwin - I Wanna Be Where You Are,https://tse3.mm.bing.net/th?id=OIP.fHwVWOYaR1X0kg1q17-VgAHaJN&pid=Api
5900,5vjRO6BDnzEk2peLgZ9Mvd,"Walter Bishop, Jr.",jazz,Keeper of my soul,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5vjRO6BDnzEk2peLgZ9Mvd.mp3,"Walter Bishop, Jr. - Keeper of my soul",https://tse3.mm.bing.net/th?id=OIP.0OqgPZ5CywBWsrYpBRRd8wHaJh&pid=Api
5901,5wU4BJAPivPlWpRcBCkmdh,The Manhattan Transfer,jazz,Chanson D'amour,['jazz---contemporary jazz' 'jazz---soul-jazz' 'jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5wU4BJAPivPlWpRcBCkmdh.mp3,The Manhattan Transfer - Chanson D'amour,https://tse1.mm.bing.net/th?id=OIP.r9G__gLjlAJx5s49zTsmnwAAAA&pid=Api
5902,5wdJ7hjqDP3G4QatYqEVnp,Pink Martini,jazz,No hay problema,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5wdJ7hjqDP3G4QatYqEVnp.mp3,Pink Martini - No hay problema,https://tse2.mm.bing.net/th?id=OIP.et-0RbP5WCnltaYWRuMFlAHaE8&pid=Api
5903,5wysW5SkWMTlex7pvxkBgE,Astor Piazzolla,jazz,Adiós Nonino,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5wysW5SkWMTlex7pvxkBgE.mp3,Astor Piazzolla - Adiós Nonino,https://tse2.mm.bing.net/th?id=OIP.x51gybFEMyHv7rupGr9dYAAAAA&pid=Api
5904,5xgd9mD1XOodcBbPpwHrlI,Rebecca Ferguson,jazz,That Ole Devil Called Love,['jazz---contemporary jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5xgd9mD1XOodcBbPpwHrlI.mp3,Rebecca Ferguson - That Ole Devil Called Love,https://tse2.mm.bing.net/th?id=OIP.6Xto2sKfLWah2S4B0ZopZgHaEo&pid=Api
5905,5xoNUOFetIenhbHbLLIh1F,Sarah Vaughan,jazz,In A Sentimental Mood,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5xoNUOFetIenhbHbLLIh1F.mp3,Sarah Vaughan - In A Sentimental Mood,https://tse3.mm.bing.net/th?id=OIP.1O-EDtbg_aE3r9lFNN_SYQAAAA&pid=Api
5906,5zAagCDJfLEbeT4Ydh7prT,Al Jarreau,jazz,I Do,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5zAagCDJfLEbeT4Ydh7prT.mp3,Al Jarreau - I Do,https://tse4.mm.bing.net/th?id=OIP.j-1jEebb20BywpYiVIkqugHaJQ&pid=Api
5907,5zlDd53q1dN80u9QkCIjO8,Sade,jazz,No Ordinary Love (live),['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/5zlDd53q1dN80u9QkCIjO8.mp3,Sade - No Ordinary Love (live),https://tse4.mm.bing.net/th?id=OIP.nEdPwbWtnaXDAzcQaw0mfwHaNK&pid=Api
5908,600wNkX9UT5rB0HRceHxX7,Ann-Margret,jazz,Thirteen Men,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/600wNkX9UT5rB0HRceHxX7.mp3,Ann-Margret - Thirteen Men,https://tse1.mm.bing.net/th?id=OIP.SYGUYiYRq3aNwX_xf4t1SgHaIa&pid=Api
5909,60MAmx7MX1pT58yezYVXxy,Thundercat,jazz,A Message for Austin / Praise the Lord / Enter the Void,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/60MAmx7MX1pT58yezYVXxy.mp3,Thundercat - A Message for Austin / Praise the Lord / Enter the Void,https://tse4.mm.bing.net/th?id=OIP.7mUs07mqmJa31f7gz4c1EAAAAA&pid=Api
5910,61GNulR90AoDK3gaJxDtLm,Nina Simone,jazz,Wild is the Wind,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/61GNulR90AoDK3gaJxDtLm.mp3,Nina Simone - Wild is the Wind,https://tse1.mm.bing.net/th?id=OIP.-1PA62uPsONpvc_wEpOxSAC4Es&pid=Api
5911,62Mx1pSF1TzZuz3cbx9L0k,Dany Brillant,jazz,Dans les rues de Rome,['jazz---soul-jazz'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/62Mx1pSF1TzZuz3cbx9L0k.mp3,Dany Brillant - Dans les rues de Rome,https://tse1.mm.bing.net/th?id=OIP.yUkFxu5Jb8gKdAbly8L-EQHaD3&pid=Api
5912,64KhOoOJnNvijGs74xy6vu,Michael Bublé,jazz,You and I,['jazz---swing'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/jazz/64KhOoOJnNvijGs74xy6vu.mp3,Michael Bublé - You and I,https://tse1.mm.bing.net/th?id=OIP.lnMyiYHpcTe9fGpnkcCRxgAAAA&pid=Api
